  NO     NO_road   Mileage  TWD67lat   TWD67lon     Height(m)   QPE1H_grid  QPE1H_ave  QPE1H_max   County           Agency       Section  Dist.   Vil.
  73        台61  76K+012    24.7735   120.9058       25.1920      0.0000     0.0000     0.0000    新竹市 第一區養護工程處    新竹工務段 香山區 朝山里
  74        台61  77K+019    24.7658   120.9016       25.1640      0.0000     0.0000     0.0000    新竹市 第一區養護工程處    新竹工務段 香山區 朝山里
  75        台61  78K+020    24.7576   120.8979       25.7630      0.0000     0.0000     0.0000    新竹市 第一區養護工程處    新竹工務段 香山區 海山里
  76        台61  79K+025    24.7490   120.8949       27.7700      0.0000     0.0000     0.0000    新竹市 第一區養護工程處    新竹工務段 香山區 鹽水里
  77        台61  80K+024    24.7437   120.8870       24.7690      0.0000     0.0000     0.0000    新竹市 第一區養護工程處    新竹工務段 香山區 南港里
  78        台61  81K+036    24.7389   120.8785       24.7260      0.0000     0.0000     0.0000    新竹市 第一區養護工程處    新竹工務段 香山區 南港里
  79        台61  82K+000    24.7339   120.8707       29.8300      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 竹南鎮 崎頂里
  80        台61  83K+094    24.7272   120.8627       28.1000      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 竹南鎮 崎頂里
  81        台61  84K+095    24.7189   120.8596       34.7200      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 竹南鎮 崎頂里
  82        台61  85K+000    24.7107   120.8591       32.0200      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 竹南鎮 崎頂里
  83        台61  86K+002    24.7020   120.8575       28.1600      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 竹南鎮 天文里
  84        台61  87K+004    24.6955   120.8513       26.8700      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 竹南鎮 竹興里
  85        台61  88K+086    24.6881   120.8445       25.1600      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 竹南鎮 中美里
  86        台61  89K+002    24.6821   120.8382       24.8200      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 竹南鎮 海口里
  87        台61  90K+110    24.6748   120.8308       25.2800      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 竹南鎮 港墘里
  88        台61  91K+100    24.6685   120.8238       30.9200      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 後龍鎮 海寶里
  89        台61  92K+093    24.6657   120.8145       36.9600      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 後龍鎮 海寶里
  90        台61  93K+095    24.6611   120.8061       38.4200      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 後龍鎮 海寶里
  91        台61  94K+093    24.6548   120.7992       44.0200      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 後龍鎮 大山里
  92        台61  95K+087    24.6494   120.7915       42.2300      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 後龍鎮 大山里
  93        台61  96K+091    24.6453   120.7829       35.3000      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 後龍鎮 大山里
  94        台61  97K+110    24.6393   120.7753       29.4200      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 後龍鎮 海埔里
  95        台61  98K+087    24.6329   120.7687       28.2300      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 後龍鎮 溪洲里
  96        台61  99K+089    24.6254   120.7637       25.8500      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 後龍鎮 溪洲里
  97        台61 100K+090    24.6190   120.7569       30.5700      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 後龍鎮 溪洲里
  98        台61 101K+089    24.6125   120.7505       41.4100      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 後龍鎮 龍津里
  99        台61 102K+089    24.6095   120.7418       35.3400      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 後龍鎮 福寧里
 100        台61 103K+187    24.6024   120.7345       35.3700      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 後龍鎮 中和里
 101        台61 104K+092    24.5964   120.7293       68.3600      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 後龍鎮 中和里
 102        台61 105K+101    24.5895   120.7231       100.0000     0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 後龍鎮 中和里
 103        台61 106K+088    24.5844   120.7152       67.2300      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 後龍鎮 南港里
 104        台61 107K+102    24.5764   120.7117       19.9000      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 後龍鎮 南港里
 105        台61 108K+077    24.5692   120.7063       34.6000      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 通霄鎮 白東里
 106        台61 109K+059    24.5607   120.7054       54.4000      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 通霄鎮 內島里
 107        台61 110K+039    24.5538   120.6995       42.5000      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 通霄鎮 新埔里
 108        台61 111K+017    24.5464   120.6942       32.1000      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 通霄鎮 新埔里
 109        台61 112K+085    24.5375   120.6902       27.5000      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 通霄鎮 新埔里
 110        台61 113K+065    24.5311   120.6839       20.0000      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 通霄鎮 通灣里
